,ID,Title,Authors,Year,Cited By,Detected_Dataset,Detected_Topic,Abstract,DOI,Journal,URL,Mentions_Accuracy,Mentions_F1,Mentions_Precision,Mentions_Recall,Mentions_Auc,Mentions_Roc,Mentions_Sensitivity,Mentions_Specificity,Mentions_Confusion_matrix,Mentions_Loss_function,Mentions_Cross-entropy,Mentions_Mean_squared_error,Mentions_Overfitting,Mentions_Underfitting,Mentions_Cross-validation,Mentions_Training_time,Mentions_Inference_time,Mentions_Statistical_significance,Mentions_P-value,Mentions_T-test,Mentions_Anova,Mentions_Correlation,Mentions_Regression,Mentions_Baseline_comparison,Mentions_Mae,Mentions_Rmse,Mentions_Bias,Full_Text
143,145,Facial expression recognition using computer vision: A systematic review,"['D Canedo', 'AJR Neves']",2019,164,"Affective Faces Database, Binghamton University 3D Facial Expression, Radboud Faces Database","CNN, FER, facial expression recognition","Facial expressions are the main focus of this systematic review. Generally, an FER system  consists  Binghamton University 3D Facial Expression database (BU-3DFE) [52]: contains 606",No DOI,Applied Sciences,https://www.mdpi.com/2076-3417/9/21/4678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
144,146,Facial expression recognition using convolutional neural networks: state of the art,"['C Pramerdorfer', 'M Kampel']",2016,331,Facial Expression Recognition 2013,facial expression recognition,"The ability to recognize facial expressions automatically enables novel  In this  paper, we review the state of the art in image-based facial expression recognition using CNNs",No DOI,arXiv preprint arXiv:1612.02903,https://arxiv.org/abs/1612.02903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
145,147,Facial expression recognition using deep convolutional neural networks,"['DV Sang', 'N Van Dat']",2017,102,"Facial Expression Recognition 2013, Toronto Face Database","facial expression recognition, neural network","different effective CNNs to tackle the problem of facial expression recognition. Since  FERC-2013 dataset is much smaller than ImageNet dataset, we propose some changes to avoid",No DOI,2017 9th International Conference on …,https://ieeexplore.ieee.org/document/8119447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
146,148,Facial expression recognition using deep neural networks,"['J Li', 'EY Lam']",2015,100,Facial Expression Recognition 2013,facial expression recognition,"In this paper, a facial expression recognition system based on feedforward deep neural  networks is built. The system consists of three major stages, which are image preprocessing,",No DOI,2015 IEEE International Conference on Imaging …,https://ieeexplore.ieee.org/document/10193866,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
147,149,Facial expression recognition using enhanced deep 3D convolutional neural networks,"['B Hasani', 'MH Mahoor']",2017,337,"Facial Expression Recognition 2013, MMI Facial Expression","facial expression recognition, neural network","facial expressions in a sequence (Figure 1). We evaluate our proposed method using four  well-known facial expression databases (CK+, MMI in recognition of facial expressions in cross",No DOI,… of the IEEE conference on computer …,https://arxiv.org/abs/1705.07871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
148,150,Facial expression recognition using facial movement features,"['L Zhang', 'D Tjondronegoro']",2011,314,"Affective Faces Database, Japanese Female Facial Expression","FER, facial expression recognition","FER that considers facial movement features. In this paper, we aim for improving the  performance of FER by automatically capturing facial  on the Japanese female facial expression (",No DOI,IEEE transactions on affective …,https://ieeexplore.ieee.org/document/5871583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
149,151,Facial expression recognition using hierarchical features with deep comprehensive multipatches aggregation convolutional neural networks,"['S Xie', 'H Hu']",2018,213,Japanese Female Facial Expression,"FER, neural network",on Facial Expression Recognition (FER) develop quickly as well. Applications based on FER   213 images of 7 facial expressions posed by 10 Japanese females. 183 images with six,No DOI,IEEE Transactions on Multimedia,https://ieeexplore.ieee.org/document/8371638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
150,152,Facial expression recognition using kernel canonical correlation analysis (KCCA),"['W Zheng', 'X Zhou', 'C Zou', 'L Zhao']",2006,358,Japanese Female Facial Expression,"FER, classification","We will use the Japanese female facial expression (JAFFE) database [6]–[8] and Ekman’s  “Pictures of Facial Affect” database [22], respectively, to conduct the FER based on KCCA. In",No DOI,IEEE transactions on neural …,https://ieeexplore.ieee.org/document/1593706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
151,153,Facial expression recognition using local gravitational force descriptor-based deep convolution neural networks,"['K Mohan', 'A Seal', 'O Krejcar']",2020,145,Japanese Female Facial Expression,neural network,"facial expression of a person. The proposed method consists of two parts. The former  one finds out local features from face  Budynek, “The Japanese female facial expression (JAFFE)",No DOI,IEEE Transactions on …,https://ieeexplore.ieee.org/document/9226437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
152,154,Facial expression recognition via deep learning,"['X Zhao', 'X Shi', 'S Zhang']",2015,270,"Acted Facial Expressions In The Wild, Extended Cohn-Kanade, Facial Expression Recognition 2013, Japanese Female Facial Expression, Radboud Faces Database","CNN, deep learning, facial expression recognition","Experimental results on two benchmarking facial expression databases, ie, the JAFFE  database and the Cohn-Kanade database, demonstrate the promising performance of the",No DOI,IETE technical review,https://ieeexplore.ieee.org/document/8308363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
153,155,Facial expression recognition via learning deep sparse autoencoders,"['N Zeng', 'H Zhang', 'B Song', 'W Liu', 'Y Li', 'AM Dobaie']",2018,574,Facial Expression Recognition 2013,facial expression recognition,to establish a DSAE-based deep learning framework for facial expression recognition to  classify the expressions with high accuracy by learning the useful features from the data set.,No DOI,Neurocomputing,https://www.sciencedirect.com/science/article/pii/S0925231217314649,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
154,156,Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013,facial expression recognition,"method, we use the newly released Facial Expression Recognition 2013 (FER2013) dataset.  The dataset was created using Google image search API with emotion-related keywords. It",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
